Compound_ID,DrugBank,IUPHAR,KEGG,Protein_ID,UniProt_ID
65914,,,True,P78334,GBRE_HUMAN
131664,,,True,P78334,GBRE_HUMAN
6450813,,,True,P78334,GBRE_HUMAN
42611,,,True,P78334,GBRE_HUMAN
54897,,,True,P78334,GBRE_HUMAN
107926,,,True,P78334,GBRE_HUMAN
23691043,,,True,P78334,GBRE_HUMAN
204105,,,True,P78334,GBRE_HUMAN
12207008,,,True,P78334,GBRE_HUMAN
5384200,,,True,P78334,GBRE_HUMAN
3033821,,,True,P78334,GBRE_HUMAN
25431,,,True,P78334,GBRE_HUMAN
46174100,,,True,P78334,GBRE_HUMAN
23658607,,,True,P78334,GBRE_HUMAN
14434,,,True,P78334,GBRE_HUMAN
23690439,,,True,P78334,GBRE_HUMAN
2816,,,True,P78334,GBRE_HUMAN
4041,,,True,P78334,GBRE_HUMAN
4177,,,True,P78334,GBRE_HUMAN
37368,,,True,P78334,GBRE_HUMAN
135366,,,True,P78334,GBRE_HUMAN
2451,,,True,P78334,GBRE_HUMAN
23689390,,,True,P78334,GBRE_HUMAN
3038497,,,True,P78334,GBRE_HUMAN
7048810,,,True,P78334,GBRE_HUMAN
71196,,,True,P78334,GBRE_HUMAN
3033860,,,True,P78334,GBRE_HUMAN
6917853,,,True,P78334,GBRE_HUMAN
5069,,,True,P78334,GBRE_HUMAN
5732,,,True,P78334,GBRE_HUMAN
11198924,,,True,P78334,GBRE_HUMAN
23676152,,,True,P78334,GBRE_HUMAN
9916,,,True,P78334,GBRE_HUMAN
23674889,,,True,P78334,GBRE_HUMAN
4617,,,True,P78334,GBRE_HUMAN
3398,,,True,P78334,GBRE_HUMAN
14148199,,,True,P78334,GBRE_HUMAN
3563,,,True,P78334,GBRE_HUMAN
59743,,,True,P78334,GBRE_HUMAN
17925,,,True,P78334,GBRE_HUMAN
6918305,,,True,P78334,GBRE_HUMAN
23677058,,,True,P78334,GBRE_HUMAN
216456,,,True,P78334,GBRE_HUMAN
2997,,,True,P78334,GBRE_HUMAN
71231,,,True,P78334,GBRE_HUMAN
4064,True,,True,P78334,GBRE_HUMAN
969472,True,,True,P78334,GBRE_HUMAN
3487,True,,True,P78334,GBRE_HUMAN
2789,True,,True,P78334,GBRE_HUMAN
92786,True,,True,P78334,GBRE_HUMAN
5881,True,,,Q8N1C3,GBRG1_HUMAN
4737,True,,True,Q8N1C3,GBRG1_HUMAN
5193,,,True,Q8N1C3,GBRG1_HUMAN
4763,,,True,Q8N1C3,GBRG1_HUMAN
1123,True,,,Q8N1C3,GBRG1_HUMAN
3562,True,,,Q8N1C3,GBRG1_HUMAN
4054,True,,,Q8N1C3,GBRG1_HUMAN
71158,True,,,Q8N1C3,GBRG1_HUMAN
3226,True,,,Q8N1C3,GBRG1_HUMAN
3763,True,,,Q8N1C3,GBRG1_HUMAN
4116,True,,,Q8N1C3,GBRG1_HUMAN
42113,True,,,Q8N1C3,GBRG1_HUMAN
5206,True,,,Q8N1C3,GBRG1_HUMAN
702,True,,,Q8N1C3,GBRG1_HUMAN
2481,True,,,Q8N1C3,GBRG1_HUMAN
8275,True,,True,Q8N1C3,GBRG1_HUMAN
4099,True,,True,Q8N1C3,GBRG1_HUMAN
4909,True,,,Q8N1C3,GBRG1_HUMAN
8271,,,True,Q8N1C3,GBRG1_HUMAN
2164,,,True,Q8N1C3,GBRG1_HUMAN
6464,,,True,Q8N1C3,GBRG1_HUMAN
6473,,,True,Q8N1C3,GBRG1_HUMAN
3608,,,True,Q8N1C3,GBRG1_HUMAN
2294,,,True,Q8N1C3,GBRG1_HUMAN
2479,True,,True,Q8N1C3,GBRG1_HUMAN
1775,True,,,Q8N1C3,GBRG1_HUMAN
2802,True,,True,Q8N1C3,GBRG1_HUMAN
5502,,,True,Q8N1C3,GBRG1_HUMAN
5311454,True,,,Q8N1C3,GBRG1_HUMAN
6279,True,,,Q8N1C3,GBRG1_HUMAN
9915886,True,,,Q8N1C3,GBRG1_HUMAN
5284627,,,True,Q8N1C3,GBRG1_HUMAN
3878,True,,,Q8N1C3,GBRG1_HUMAN
4585,True,,,Q8N1C3,GBRG1_HUMAN
2170,True,,,Q8N1C3,GBRG1_HUMAN
4506,True,,True,Q8N1C3,GBRG1_HUMAN
4943,True,,True,Q8N1C3,GBRG1_HUMAN
667484,True,,,Q8N1C3,GBRG1_HUMAN
24872560,True,,,Q8N1C3,GBRG1_HUMAN
2809,True,,,Q8N1C3,GBRG1_HUMAN
5281077,True,,,Q8N1C3,GBRG1_HUMAN
DB13983,True,,,Q8N1C3,GBRG1_HUMAN
DB15489,True,,,Q8N1C3,GBRG1_HUMAN
4162,True,,,Q8N1C3,GBRG1_HUMAN
119,,,True,Q8N1C3,GBRG1_HUMAN
5391,True,,True,Q8N1C3,GBRG1_HUMAN
37632,True,,True,Q8N1C3,GBRG1_HUMAN
3393,True,,True,Q8N1C3,GBRG1_HUMAN
31640,True,,True,Q8N1C3,GBRG1_HUMAN
3016,True,,True,Q8N1C3,GBRG1_HUMAN
4616,True,,True,Q8N1C3,GBRG1_HUMAN
5556,True,,True,Q8N1C3,GBRG1_HUMAN
3261,True,,True,Q8N1C3,GBRG1_HUMAN
2441,True,,True,Q8N1C3,GBRG1_HUMAN
2811,True,,True,Q8N1C3,GBRG1_HUMAN
3369,True,,True,Q8N1C3,GBRG1_HUMAN
4890,True,,True,Q8N1C3,GBRG1_HUMAN
4999,True,,True,Q8N1C3,GBRG1_HUMAN
3033621,True,,True,Q8N1C3,GBRG1_HUMAN
3032285,,,True,Q8N1C3,GBRG1_HUMAN
2118,True,,True,Q8N1C3,GBRG1_HUMAN
5735,,,True,Q8N1C3,GBRG1_HUMAN
3380,,,True,Q8N1C3,GBRG1_HUMAN
3958,True,,True,Q8N1C3,GBRG1_HUMAN
33746,True,,True,Q8N1C3,GBRG1_HUMAN
3307,,,True,Q8N1C3,GBRG1_HUMAN
31304,,True,,Q8N1C3,GBRG1_HUMAN
4192,,,True,Q8N1C3,GBRG1_HUMAN
3448,,,True,Q8N1C3,GBRG1_HUMAN
3373,True,,True,Q8N1C3,GBRG1_HUMAN
104781,,True,,Q8N1C3,GBRG1_HUMAN
2712,True,,True,Q8N1C3,GBRG1_HUMAN
11962412,,,True,Q8N1C3,GBRG1_HUMAN
23706210,,,True,Q8N1C3,GBRG1_HUMAN
43032,,,True,Q8N1C3,GBRG1_HUMAN
441338,,,True,Q8N1C3,GBRG1_HUMAN
23665410,,,True,Q8N1C3,GBRG1_HUMAN
3400,,,True,Q8N1C3,GBRG1_HUMAN
3299,,,True,Q8N1C3,GBRG1_HUMAN
4496,,,True,Q8N1C3,GBRG1_HUMAN
13314,,,True,Q8N1C3,GBRG1_HUMAN
656845,,,True,Q8N1C3,GBRG1_HUMAN
65959,,,True,Q8N1C3,GBRG1_HUMAN
65914,,,True,Q8N1C3,GBRG1_HUMAN
131664,,,True,Q8N1C3,GBRG1_HUMAN
6450813,,,True,Q8N1C3,GBRG1_HUMAN
42611,,,True,Q8N1C3,GBRG1_HUMAN
54897,,,True,Q8N1C3,GBRG1_HUMAN
107926,,,True,Q8N1C3,GBRG1_HUMAN
23691043,,,True,Q8N1C3,GBRG1_HUMAN
204105,,,True,Q8N1C3,GBRG1_HUMAN
12207008,,,True,Q8N1C3,GBRG1_HUMAN
5384200,,,True,Q8N1C3,GBRG1_HUMAN
3033821,,,True,Q8N1C3,GBRG1_HUMAN
25431,,,True,Q8N1C3,GBRG1_HUMAN
46174100,,,True,Q8N1C3,GBRG1_HUMAN
23658607,,,True,Q8N1C3,GBRG1_HUMAN
14434,,,True,Q8N1C3,GBRG1_HUMAN
23690439,,,True,Q8N1C3,GBRG1_HUMAN
2816,,,True,Q8N1C3,GBRG1_HUMAN
4041,,,True,Q8N1C3,GBRG1_HUMAN
4177,,,True,Q8N1C3,GBRG1_HUMAN
37368,,,True,Q8N1C3,GBRG1_HUMAN
135366,,,True,Q8N1C3,GBRG1_HUMAN
2451,,,True,Q8N1C3,GBRG1_HUMAN
23689390,,,True,Q8N1C3,GBRG1_HUMAN
3038497,,,True,Q8N1C3,GBRG1_HUMAN
7048810,,,True,Q8N1C3,GBRG1_HUMAN
71196,,,True,Q8N1C3,GBRG1_HUMAN
3033860,,,True,Q8N1C3,GBRG1_HUMAN
6917853,,,True,Q8N1C3,GBRG1_HUMAN
5069,,,True,Q8N1C3,GBRG1_HUMAN
5732,,,True,Q8N1C3,GBRG1_HUMAN
11198924,True,,True,Q8N1C3,GBRG1_HUMAN
23676152,,,True,Q8N1C3,GBRG1_HUMAN
9916,,,True,Q8N1C3,GBRG1_HUMAN
23674889,,,True,Q8N1C3,GBRG1_HUMAN
4617,,,True,Q8N1C3,GBRG1_HUMAN
3398,,,True,Q8N1C3,GBRG1_HUMAN
14148199,,,True,Q8N1C3,GBRG1_HUMAN
3563,,,True,Q8N1C3,GBRG1_HUMAN
59743,,,True,Q8N1C3,GBRG1_HUMAN
17925,,,True,Q8N1C3,GBRG1_HUMAN
6918305,,,True,Q8N1C3,GBRG1_HUMAN
23677058,,,True,Q8N1C3,GBRG1_HUMAN
216456,,,True,Q8N1C3,GBRG1_HUMAN
2997,,,True,Q8N1C3,GBRG1_HUMAN
71231,,,True,Q8N1C3,GBRG1_HUMAN
4064,True,,True,Q8N1C3,GBRG1_HUMAN
969472,True,,True,Q8N1C3,GBRG1_HUMAN
3487,True,,True,Q8N1C3,GBRG1_HUMAN
2789,True,,True,Q8N1C3,GBRG1_HUMAN
92786,True,,True,Q8N1C3,GBRG1_HUMAN
5881,True,,,P18507,GBRG2_HUMAN
4737,True,,True,P18507,GBRG2_HUMAN
5193,,,True,P18507,GBRG2_HUMAN
4763,,,True,P18507,GBRG2_HUMAN
1123,True,,,P18507,GBRG2_HUMAN
3562,True,,,P18507,GBRG2_HUMAN
4054,True,,,P18507,GBRG2_HUMAN
71158,True,,,P18507,GBRG2_HUMAN
3226,True,,,P18507,GBRG2_HUMAN
3763,True,,,P18507,GBRG2_HUMAN
4116,True,,,P18507,GBRG2_HUMAN
42113,True,,,P18507,GBRG2_HUMAN
5206,True,,,P18507,GBRG2_HUMAN
2481,True,,,P18507,GBRG2_HUMAN
8275,True,,True,P18507,GBRG2_HUMAN
4099,True,,True,P18507,GBRG2_HUMAN
4909,True,,,P18507,GBRG2_HUMAN
8271,,,True,P18507,GBRG2_HUMAN
2164,,,True,P18507,GBRG2_HUMAN
6464,,,True,P18507,GBRG2_HUMAN
6473,,,True,P18507,GBRG2_HUMAN
3608,,,True,P18507,GBRG2_HUMAN
2294,,,True,P18507,GBRG2_HUMAN
2479,True,,True,P18507,GBRG2_HUMAN
1775,True,,,P18507,GBRG2_HUMAN
2802,True,,True,P18507,GBRG2_HUMAN
5502,,,True,P18507,GBRG2_HUMAN
5311454,True,,,P18507,GBRG2_HUMAN
6279,True,,,P18507,GBRG2_HUMAN
9915886,True,,,P18507,GBRG2_HUMAN
5284627,,,True,P18507,GBRG2_HUMAN
3878,True,,,P18507,GBRG2_HUMAN
4585,True,,,P18507,GBRG2_HUMAN
2170,True,,,P18507,GBRG2_HUMAN
4506,True,,True,P18507,GBRG2_HUMAN
4943,True,,True,P18507,GBRG2_HUMAN
667484,True,,,P18507,GBRG2_HUMAN
24872560,True,,,P18507,GBRG2_HUMAN
2576,True,,,P18507,GBRG2_HUMAN
2809,True,,,P18507,GBRG2_HUMAN
5281077,True,,,P18507,GBRG2_HUMAN
DB13983,True,,,P18507,GBRG2_HUMAN
DB15489,True,,,P18507,GBRG2_HUMAN
4162,True,,,P18507,GBRG2_HUMAN
4266,True,,,P18507,GBRG2_HUMAN
119,,,True,P18507,GBRG2_HUMAN
5391,True,,True,P18507,GBRG2_HUMAN
37632,True,,True,P18507,GBRG2_HUMAN
3393,True,,True,P18507,GBRG2_HUMAN
31640,True,,True,P18507,GBRG2_HUMAN
3016,True,,True,P18507,GBRG2_HUMAN
4616,True,,True,P18507,GBRG2_HUMAN
5556,True,,True,P18507,GBRG2_HUMAN
3261,True,,True,P18507,GBRG2_HUMAN
2441,True,,True,P18507,GBRG2_HUMAN
2811,True,,True,P18507,GBRG2_HUMAN
3369,True,,True,P18507,GBRG2_HUMAN
4890,True,,True,P18507,GBRG2_HUMAN
4999,True,,True,P18507,GBRG2_HUMAN
3033621,True,,True,P18507,GBRG2_HUMAN
3032285,,,True,P18507,GBRG2_HUMAN
2118,True,,True,P18507,GBRG2_HUMAN
5735,,,True,P18507,GBRG2_HUMAN
3380,True,,True,P18507,GBRG2_HUMAN
3958,True,,True,P18507,GBRG2_HUMAN
33746,,,True,P18507,GBRG2_HUMAN
3307,True,,True,P18507,GBRG2_HUMAN
31304,,True,,P18507,GBRG2_HUMAN
4192,,,True,P18507,GBRG2_HUMAN
3448,,,True,P18507,GBRG2_HUMAN
3373,True,,True,P18507,GBRG2_HUMAN
104781,,True,,P18507,GBRG2_HUMAN
2712,True,,True,P18507,GBRG2_HUMAN
11962412,,,True,P18507,GBRG2_HUMAN
23706210,,,True,P18507,GBRG2_HUMAN
43032,,,True,P18507,GBRG2_HUMAN
441338,,,True,P18507,GBRG2_HUMAN
23665410,,,True,P18507,GBRG2_HUMAN
3400,,,True,P18507,GBRG2_HUMAN
3299,,,True,P18507,GBRG2_HUMAN
4496,,,True,P18507,GBRG2_HUMAN
13314,True,,True,P18507,GBRG2_HUMAN
656845,,,True,P18507,GBRG2_HUMAN
65959,,,True,P18507,GBRG2_HUMAN
65914,,,True,P18507,GBRG2_HUMAN
131664,,,True,P18507,GBRG2_HUMAN
6450813,,,True,P18507,GBRG2_HUMAN
42611,,,True,P18507,GBRG2_HUMAN
54897,,,True,P18507,GBRG2_HUMAN
107926,,,True,P18507,GBRG2_HUMAN
23691043,,,True,P18507,GBRG2_HUMAN
204105,,,True,P18507,GBRG2_HUMAN
12207008,,,True,P18507,GBRG2_HUMAN
5384200,,,True,P18507,GBRG2_HUMAN
3033821,,,True,P18507,GBRG2_HUMAN
25431,,,True,P18507,GBRG2_HUMAN
46174100,,,True,P18507,GBRG2_HUMAN
23658607,,,True,P18507,GBRG2_HUMAN
14434,,,True,P18507,GBRG2_HUMAN
23690439,,,True,P18507,GBRG2_HUMAN
2816,,,True,P18507,GBRG2_HUMAN
4041,,,True,P18507,GBRG2_HUMAN
4177,,,True,P18507,GBRG2_HUMAN
37368,,,True,P18507,GBRG2_HUMAN
135366,,,True,P18507,GBRG2_HUMAN
2451,,,True,P18507,GBRG2_HUMAN
23689390,,,True,P18507,GBRG2_HUMAN
3038497,,,True,P18507,GBRG2_HUMAN
7048810,,,True,P18507,GBRG2_HUMAN
71196,,,True,P18507,GBRG2_HUMAN
3033860,,,True,P18507,GBRG2_HUMAN
6917853,,,True,P18507,GBRG2_HUMAN
5069,,,True,P18507,GBRG2_HUMAN
5732,True,,True,P18507,GBRG2_HUMAN
11198924,True,,True,P18507,GBRG2_HUMAN
23676152,,,True,P18507,GBRG2_HUMAN
9916,,,True,P18507,GBRG2_HUMAN
23674889,,,True,P18507,GBRG2_HUMAN
4617,,,True,P18507,GBRG2_HUMAN
3398,,,True,P18507,GBRG2_HUMAN
14148199,,,True,P18507,GBRG2_HUMAN
3563,,,True,P18507,GBRG2_HUMAN
59743,,,True,P18507,GBRG2_HUMAN
17925,,,True,P18507,GBRG2_HUMAN
6918305,,,True,P18507,GBRG2_HUMAN
23677058,,,True,P18507,GBRG2_HUMAN
216456,,,True,P18507,GBRG2_HUMAN
2997,,,True,P18507,GBRG2_HUMAN
71231,,,True,P18507,GBRG2_HUMAN
4064,True,,True,P18507,GBRG2_HUMAN
969472,True,,True,P18507,GBRG2_HUMAN
3487,True,,True,P18507,GBRG2_HUMAN
2789,True,,True,P18507,GBRG2_HUMAN
92786,True,,True,P18507,GBRG2_HUMAN
5881,True,,,Q99928,GBRG3_HUMAN
4737,True,,True,Q99928,GBRG3_HUMAN
5193,,,True,Q99928,GBRG3_HUMAN
4763,,,True,Q99928,GBRG3_HUMAN
1123,True,,,Q99928,GBRG3_HUMAN
3562,True,,,Q99928,GBRG3_HUMAN
4054,True,,,Q99928,GBRG3_HUMAN
71158,True,,,Q99928,GBRG3_HUMAN
3226,True,,,Q99928,GBRG3_HUMAN
3763,True,,,Q99928,GBRG3_HUMAN
4116,True,,,Q99928,GBRG3_HUMAN
42113,True,,,Q99928,GBRG3_HUMAN
5206,True,,,Q99928,GBRG3_HUMAN
702,True,,,Q99928,GBRG3_HUMAN
2481,True,,,Q99928,GBRG3_HUMAN
8275,True,,True,Q99928,GBRG3_HUMAN
4099,True,,True,Q99928,GBRG3_HUMAN
4909,True,,,Q99928,GBRG3_HUMAN
8271,,,True,Q99928,GBRG3_HUMAN
2164,,,True,Q99928,GBRG3_HUMAN
6464,,,True,Q99928,GBRG3_HUMAN
6473,,,True,Q99928,GBRG3_HUMAN
3608,,,True,Q99928,GBRG3_HUMAN
2294,,,True,Q99928,GBRG3_HUMAN
2479,True,,True,Q99928,GBRG3_HUMAN
1775,True,,,Q99928,GBRG3_HUMAN
2802,True,,True,Q99928,GBRG3_HUMAN
5502,,,True,Q99928,GBRG3_HUMAN
5311454,True,,,Q99928,GBRG3_HUMAN
6279,True,,,Q99928,GBRG3_HUMAN
9915886,True,,,Q99928,GBRG3_HUMAN
5284627,,,True,Q99928,GBRG3_HUMAN
3878,True,,,Q99928,GBRG3_HUMAN
4585,True,,,Q99928,GBRG3_HUMAN
2170,True,,,Q99928,GBRG3_HUMAN
4506,True,,True,Q99928,GBRG3_HUMAN
4943,True,,True,Q99928,GBRG3_HUMAN
667484,True,,,Q99928,GBRG3_HUMAN
24872560,True,,,Q99928,GBRG3_HUMAN
2809,True,,,Q99928,GBRG3_HUMAN
5281077,True,,,Q99928,GBRG3_HUMAN
DB13983,True,,,Q99928,GBRG3_HUMAN
DB15489,True,,,Q99928,GBRG3_HUMAN
4162,True,,,Q99928,GBRG3_HUMAN
119,,,True,Q99928,GBRG3_HUMAN
5391,True,,True,Q99928,GBRG3_HUMAN
37632,True,,True,Q99928,GBRG3_HUMAN
3393,True,,True,Q99928,GBRG3_HUMAN
31640,True,,True,Q99928,GBRG3_HUMAN
3016,True,,True,Q99928,GBRG3_HUMAN
4616,True,,True,Q99928,GBRG3_HUMAN
5556,True,,True,Q99928,GBRG3_HUMAN
3261,True,,True,Q99928,GBRG3_HUMAN
2441,True,,True,Q99928,GBRG3_HUMAN
2811,True,,True,Q99928,GBRG3_HUMAN
3369,True,,True,Q99928,GBRG3_HUMAN
4890,True,,True,Q99928,GBRG3_HUMAN
4999,True,,True,Q99928,GBRG3_HUMAN
3033621,True,,True,Q99928,GBRG3_HUMAN
3032285,,,True,Q99928,GBRG3_HUMAN
2118,True,,True,Q99928,GBRG3_HUMAN
5735,,,True,Q99928,GBRG3_HUMAN
3380,,,True,Q99928,GBRG3_HUMAN
3958,True,,True,Q99928,GBRG3_HUMAN
33746,,,True,Q99928,GBRG3_HUMAN
3307,,,True,Q99928,GBRG3_HUMAN
31304,,True,,Q99928,GBRG3_HUMAN
4192,,,True,Q99928,GBRG3_HUMAN
3448,,,True,Q99928,GBRG3_HUMAN
3373,True,,True,Q99928,GBRG3_HUMAN
104781,,True,,Q99928,GBRG3_HUMAN
2712,True,,True,Q99928,GBRG3_HUMAN
11962412,,,True,Q99928,GBRG3_HUMAN
23706210,,,True,Q99928,GBRG3_HUMAN
43032,,,True,Q99928,GBRG3_HUMAN
441338,,,True,Q99928,GBRG3_HUMAN
23665410,,,True,Q99928,GBRG3_HUMAN
3400,,,True,Q99928,GBRG3_HUMAN
3299,,,True,Q99928,GBRG3_HUMAN
4496,,,True,Q99928,GBRG3_HUMAN
13314,,,True,Q99928,GBRG3_HUMAN
656845,,,True,Q99928,GBRG3_HUMAN
65959,,,True,Q99928,GBRG3_HUMAN
65914,,,True,Q99928,GBRG3_HUMAN
131664,,,True,Q99928,GBRG3_HUMAN
6450813,,,True,Q99928,GBRG3_HUMAN
42611,,,True,Q99928,GBRG3_HUMAN
54897,,,True,Q99928,GBRG3_HUMAN
107926,,,True,Q99928,GBRG3_HUMAN
23691043,,,True,Q99928,GBRG3_HUMAN
204105,,,True,Q99928,GBRG3_HUMAN
12207008,,,True,Q99928,GBRG3_HUMAN
5384200,,,True,Q99928,GBRG3_HUMAN
3033821,,,True,Q99928,GBRG3_HUMAN
25431,,,True,Q99928,GBRG3_HUMAN
46174100,,,True,Q99928,GBRG3_HUMAN
23658607,,,True,Q99928,GBRG3_HUMAN
14434,,,True,Q99928,GBRG3_HUMAN
23690439,,,True,Q99928,GBRG3_HUMAN
2816,,,True,Q99928,GBRG3_HUMAN
4041,,,True,Q99928,GBRG3_HUMAN
4177,,,True,Q99928,GBRG3_HUMAN
37368,,,True,Q99928,GBRG3_HUMAN
135366,,,True,Q99928,GBRG3_HUMAN
2451,,,True,Q99928,GBRG3_HUMAN
23689390,,,True,Q99928,GBRG3_HUMAN
3038497,,,True,Q99928,GBRG3_HUMAN
7048810,,,True,Q99928,GBRG3_HUMAN
71196,,,True,Q99928,GBRG3_HUMAN
3033860,,,True,Q99928,GBRG3_HUMAN
6917853,,,True,Q99928,GBRG3_HUMAN
5069,,,True,Q99928,GBRG3_HUMAN
5732,,,True,Q99928,GBRG3_HUMAN
11198924,True,,True,Q99928,GBRG3_HUMAN
23676152,,,True,Q99928,GBRG3_HUMAN
9916,,,True,Q99928,GBRG3_HUMAN
23674889,,,True,Q99928,GBRG3_HUMAN
4617,,,True,Q99928,GBRG3_HUMAN
3398,,,True,Q99928,GBRG3_HUMAN
14148199,,,True,Q99928,GBRG3_HUMAN
3563,,,True,Q99928,GBRG3_HUMAN
59743,,,True,Q99928,GBRG3_HUMAN
17925,,,True,Q99928,GBRG3_HUMAN
6918305,,,True,Q99928,GBRG3_HUMAN
23677058,,,True,Q99928,GBRG3_HUMAN
216456,,,True,Q99928,GBRG3_HUMAN
2997,,,True,Q99928,GBRG3_HUMAN
71231,,,True,Q99928,GBRG3_HUMAN
4064,True,,True,Q99928,GBRG3_HUMAN
969472,True,,True,Q99928,GBRG3_HUMAN
3487,True,,True,Q99928,GBRG3_HUMAN
2789,True,,True,Q99928,GBRG3_HUMAN
92786,True,,True,Q99928,GBRG3_HUMAN
5881,True,,,O00591,GBRP_HUMAN
4737,True,,True,O00591,GBRP_HUMAN
5193,,,True,O00591,GBRP_HUMAN
4763,,,True,O00591,GBRP_HUMAN
1123,True,,,O00591,GBRP_HUMAN
3562,True,,,O00591,GBRP_HUMAN
4054,True,,,O00591,GBRP_HUMAN
71158,True,,,O00591,GBRP_HUMAN
3226,True,,,O00591,GBRP_HUMAN
3763,True,,,O00591,GBRP_HUMAN
4116,True,,,O00591,GBRP_HUMAN
42113,True,,,O00591,GBRP_HUMAN
5206,True,,,O00591,GBRP_HUMAN
702,True,,,O00591,GBRP_HUMAN
2481,True,,,O00591,GBRP_HUMAN
8275,True,,True,O00591,GBRP_HUMAN
4099,True,,True,O00591,GBRP_HUMAN
4909,True,,,O00591,GBRP_HUMAN
8271,,,True,O00591,GBRP_HUMAN
2164,,,True,O00591,GBRP_HUMAN
6464,,,True,O00591,GBRP_HUMAN
6473,,,True,O00591,GBRP_HUMAN
3608,,,True,O00591,GBRP_HUMAN
2294,,,True,O00591,GBRP_HUMAN
2479,True,,True,O00591,GBRP_HUMAN
1775,True,,,O00591,GBRP_HUMAN
2802,True,,True,O00591,GBRP_HUMAN
5502,,,True,O00591,GBRP_HUMAN
5311454,True,,,O00591,GBRP_HUMAN
6279,True,,,O00591,GBRP_HUMAN
9915886,True,,,O00591,GBRP_HUMAN
5284627,,,True,O00591,GBRP_HUMAN
3878,True,,,O00591,GBRP_HUMAN
2170,True,,,O00591,GBRP_HUMAN
4506,True,,True,O00591,GBRP_HUMAN
4943,True,,True,O00591,GBRP_HUMAN
667484,True,,,O00591,GBRP_HUMAN
24872560,True,,,O00591,GBRP_HUMAN
2809,True,,,O00591,GBRP_HUMAN
5281077,True,,,O00591,GBRP_HUMAN
4162,True,,,O00591,GBRP_HUMAN
119,,,True,O00591,GBRP_HUMAN
5391,True,,True,O00591,GBRP_HUMAN
37632,True,,True,O00591,GBRP_HUMAN
3393,True,,True,O00591,GBRP_HUMAN
31640,True,,True,O00591,GBRP_HUMAN
3016,True,,True,O00591,GBRP_HUMAN
4616,True,,True,O00591,GBRP_HUMAN
5556,True,,True,O00591,GBRP_HUMAN
3261,True,,True,O00591,GBRP_HUMAN
2441,True,,True,O00591,GBRP_HUMAN
2811,True,,True,O00591,GBRP_HUMAN
3369,True,,True,O00591,GBRP_HUMAN
4890,True,,True,O00591,GBRP_HUMAN
4999,True,,True,O00591,GBRP_HUMAN
3033621,True,,True,O00591,GBRP_HUMAN
3032285,,,True,O00591,GBRP_HUMAN
2118,True,,True,O00591,GBRP_HUMAN
5735,,,True,O00591,GBRP_HUMAN
3380,,,True,O00591,GBRP_HUMAN
3958,True,,True,O00591,GBRP_HUMAN
33746,,,True,O00591,GBRP_HUMAN
3307,,,True,O00591,GBRP_HUMAN
31304,,True,,O00591,GBRP_HUMAN
4192,,,True,O00591,GBRP_HUMAN
3448,,,True,O00591,GBRP_HUMAN
3373,True,,True,O00591,GBRP_HUMAN
104781,,True,,O00591,GBRP_HUMAN
2712,True,,True,O00591,GBRP_HUMAN
11962412,,,True,O00591,GBRP_HUMAN
23706210,,,True,O00591,GBRP_HUMAN
43032,,,True,O00591,GBRP_HUMAN
441338,,,True,O00591,GBRP_HUMAN
23665410,,,True,O00591,GBRP_HUMAN
3400,,,True,O00591,GBRP_HUMAN
3299,,,True,O00591,GBRP_HUMAN
4496,,,True,O00591,GBRP_HUMAN
13314,,,True,O00591,GBRP_HUMAN
656845,,,True,O00591,GBRP_HUMAN
65959,,,True,O00591,GBRP_HUMAN
65914,,,True,O00591,GBRP_HUMAN
131664,,,True,O00591,GBRP_HUMAN
6450813,,,True,O00591,GBRP_HUMAN
42611,,,True,O00591,GBRP_HUMAN
54897,,,True,O00591,GBRP_HUMAN
107926,,,True,O00591,GBRP_HUMAN
23691043,,,True,O00591,GBRP_HUMAN
204105,,,True,O00591,GBRP_HUMAN
12207008,,,True,O00591,GBRP_HUMAN
5384200,,,True,O00591,GBRP_HUMAN
3033821,,,True,O00591,GBRP_HUMAN
25431,,,True,O00591,GBRP_HUMAN
46174100,,,True,O00591,GBRP_HUMAN
23658607,,,True,O00591,GBRP_HUMAN
14434,,,True,O00591,GBRP_HUMAN
23690439,,,True,O00591,GBRP_HUMAN
2816,,,True,O00591,GBRP_HUMAN
4041,,,True,O00591,GBRP_HUMAN
4177,,,True,O00591,GBRP_HUMAN
37368,,,True,O00591,GBRP_HUMAN
135366,,,True,O00591,GBRP_HUMAN
2451,,,True,O00591,GBRP_HUMAN
23689390,,,True,O00591,GBRP_HUMAN
3038497,,,True,O00591,GBRP_HUMAN
7048810,,,True,O00591,GBRP_HUMAN
71196,,,True,O00591,GBRP_HUMAN
3033860,,,True,O00591,GBRP_HUMAN
6917853,,,True,O00591,GBRP_HUMAN
5069,,,True,O00591,GBRP_HUMAN
5732,,,True,O00591,GBRP_HUMAN
11198924,,,True,O00591,GBRP_HUMAN
23676152,,,True,O00591,GBRP_HUMAN
9916,,,True,O00591,GBRP_HUMAN
23674889,,,True,O00591,GBRP_HUMAN
4617,,,True,O00591,GBRP_HUMAN
3398,,,True,O00591,GBRP_HUMAN
14148199,,,True,O00591,GBRP_HUMAN
3563,,,True,O00591,GBRP_HUMAN
59743,,,True,O00591,GBRP_HUMAN
17925,,,True,O00591,GBRP_HUMAN
6918305,,,True,O00591,GBRP_HUMAN
23677058,,,True,O00591,GBRP_HUMAN
216456,,,True,O00591,GBRP_HUMAN
